repo_name,week,n_prs,mean_log_hours,mean_hours,merge_rate,is_treated_repo,treatment_date,event_time_weeks,post,treated,treated_x_post,event_quarter,eq_m8,eq_m7,eq_m6,eq_m5,eq_m4,eq_m3,eq_m2,eq_0,eq_1,eq_2,eq_3,eq_4,eq_5,eq_6,eq_7,eq_8
opencv/opencv,2022-03-28,12,4.14443099534756,1225.6666666666667,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-04-04,15,5.443711124962847,1032.2666666666667,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-04-11,12,4.530418787002741,337.5,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-04-18,13,4.510808645671735,232.6153846153846,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-04-25,19,5.380289743059911,643.0,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-05-02,5,6.902199963525109,2835.4,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-05-09,14,3.9910135598244145,544.0,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-05-16,9,3.926335665278459,431.22222222222223,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-05-23,15,4.986374101828234,633.0666666666667,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-05-30,8,3.7286072150902183,294.125,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-06-06,7,6.732265870744717,3700.0,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-06-13,13,4.098861725478139,575.1538461538462,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-06-20,15,5.448987888449508,597.9333333333333,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-06-27,7,4.701433794703988,604.0,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-07-04,14,4.588193173691798,338.64285714285717,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-07-11,11,5.239719669077839,1032.8181818181818,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-07-18,20,4.025621958103928,794.55,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-07-25,12,5.10088503999282,290.9166666666667,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-08-01,13,5.5379791318045966,524.2307692307693,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-08-08,14,5.159562938037836,833.2142857142857,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-08-15,11,3.465287963128917,197.27272727272728,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-08-22,12,3.5316787797102314,83.25,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-08-29,15,5.243437657504528,2283.8,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-09-05,11,4.308319786223305,352.27272727272725,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-09-12,18,4.661031055040521,256.0,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-09-19,9,4.769493237956811,238.11111111111111,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-09-26,10,4.191141488833774,263.7,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-10-03,12,5.150161615761549,879.3333333333334,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-10-10,9,4.1920271150682185,263.0,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-10-17,20,3.9007891968536272,1364.15,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-10-24,11,3.576865102086714,124.54545454545455,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-10-31,11,5.067279370214836,1984.090909090909,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-11-07,7,4.4702703687686,1273.857142857143,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-11-14,18,4.786851209847878,1747.4444444444443,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-11-21,10,3.22444000026359,89.1,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-11-28,13,4.678322117766088,454.7692307692308,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-12-05,16,4.358353452986481,163.375,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-12-12,21,3.3790854256376344,275.3809523809524,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-12-19,32,3.8879568134648994,942.1875,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2022-12-26,15,3.3436166841601627,396.73333333333335,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-01-02,13,4.488266714740543,1209.6923076923076,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-01-09,9,5.022620124424648,1328.0,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-01-16,14,4.16087492509626,357.07142857142856,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-01-23,9,3.294298709911276,138.88888888888889,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-01-30,14,4.743818554576747,263.5,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-02-06,3,3.4742723055977796,156.33333333333334,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-02-13,17,5.147921295006908,631.5294117647059,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-02-20,11,6.246690198824535,1719.7272727272727,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-02-27,7,5.351167153734197,486.57142857142856,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-03-06,4,6.554757147707626,4622.75,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-03-13,10,4.607752324299451,467.6,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-03-20,15,4.535634706093879,264.26666666666665,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-03-27,11,4.8551892258484,178.36363636363637,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-04-03,7,5.22286922673989,1504.2857142857142,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-04-10,10,4.438970069090034,540.9,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-04-17,15,4.344037112417206,1281.7333333333333,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-04-24,14,4.106514172691118,620.2857142857143,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-05-01,5,4.285129701752831,232.4,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-05-08,10,4.187534425211126,471.6,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-05-15,15,3.3524890550110915,106.26666666666667,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-05-22,25,3.216738279376792,100.0,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-05-29,15,4.837313648183742,650.1333333333333,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-06-05,16,3.9264045962070324,222.625,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-06-12,19,3.942141646424757,406.6842105263158,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-06-19,21,2.046734335755699,296.7142857142857,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-06-26,16,4.131029513081705,1040.6875,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-07-03,14,4.620201107085195,189.42857142857142,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-07-10,21,4.361174236770423,531.8571428571429,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-07-17,21,4.657886017803092,523.1428571428571,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-07-24,13,5.2239143953326765,862.4615384615385,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-07-31,11,4.245360910112317,425.45454545454544,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-08-07,15,5.1031266307801015,570.8,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-08-14,10,4.910389593199293,496.4,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-08-21,7,4.758167193660932,220.0,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-08-28,7,5.349139418522305,545.4285714285714,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-09-04,20,3.6680440766749483,295.6,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-09-11,16,3.9626066498577073,419.0625,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-09-18,12,4.090695096543465,108.83333333333333,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-09-25,17,3.5420576412636895,140.05882352941177,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-10-02,16,4.708271156407875,223.9375,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-10-09,13,4.260782936718336,1622.6923076923076,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-10-16,11,4.13594514611841,728.2727272727273,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-10-23,20,3.991548630308036,801.8,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-10-30,16,4.229477156561982,131.3125,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-11-06,13,3.05730205012371,55.61538461538461,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-11-13,15,5.338867438790562,1062.1333333333334,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-11-20,21,4.0725438708416295,240.1904761904762,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-11-27,18,4.022171822021929,295.44444444444446,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-12-04,16,4.055998948328224,116.5,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-12-11,16,3.946437229099471,223.125,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-12-18,28,3.7110969464366597,326.57142857142856,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2023-12-25,29,4.4067003536308444,1167.896551724138,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-01-01,10,5.120264712787043,1611.8,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-01-08,17,4.473721016590449,178.64705882352942,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-01-15,21,4.5370753421510415,502.85714285714283,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-01-22,19,3.763871116558905,226.57894736842104,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-01-29,14,4.366626331927703,656.3571428571429,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-02-05,13,3.766400831307839,94.53846153846153,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-02-12,21,3.9220394140052752,776.8095238095239,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-02-19,23,4.066200089778729,164.30434782608697,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-02-26,23,3.788272444478463,333.8695652173913,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-03-04,23,4.922497226962094,494.4347826086956,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-03-11,15,5.801864619218107,425.0,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-03-18,17,4.391290241537826,306.94117647058823,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-03-25,20,4.334937827590252,591.05,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-04-01,33,4.399576042881211,537.4848484848485,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-04-08,27,4.010006247304676,585.925925925926,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-04-15,31,3.4730050242939674,145.38709677419354,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-04-22,17,4.340687893004776,893.9411764705883,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-04-29,22,4.858888722118444,1602.909090909091,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-05-06,15,4.5335194347783405,712.4,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-05-13,23,3.7893928227568443,686.2608695652174,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-05-20,27,3.9275252537153658,417.2962962962963,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-05-27,19,4.2100757801690945,1031.3157894736842,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-06-03,24,4.024731683461901,599.7916666666666,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-06-10,10,5.192273124010173,250.8,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-06-17,24,4.6422538539282785,305.7916666666667,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-06-24,17,4.082557440612134,365.7647058823529,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-07-01,17,2.823971438748029,48.05882352941177,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-07-08,21,5.055913220744658,518.3809523809524,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-07-15,15,3.146511100772707,61.46666666666667,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-07-22,12,4.4544978062114895,712.6666666666666,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-07-29,12,4.728535845765887,536.8333333333334,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-08-05,11,3.3658381011429657,77.54545454545455,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-08-12,14,4.461968748634407,194.78571428571428,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-08-19,17,3.640211143018515,402.94117647058823,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-08-26,14,3.628268520164261,73.57142857142857,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-09-02,14,3.810751210499304,246.42857142857142,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-09-09,9,3.160952467301029,288.0,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-09-16,11,4.8564196837484275,487.8181818181818,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-09-23,17,4.085795031387292,355.8235294117647,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-09-30,28,3.1813374968498236,69.82142857142857,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-10-07,23,4.327521486186528,525.9565217391304,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-10-14,19,4.513155206883307,424.36842105263156,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-10-21,16,4.105925970162874,622.5,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-10-28,22,3.7888171588950423,283.3636363636364,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-11-04,11,2.842176201244326,186.8181818181818,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-11-11,18,2.7879868887326866,46.333333333333336,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-11-18,14,2.776365493872946,398.92857142857144,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-11-25,19,3.0448276690388645,104.15789473684211,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-12-02,22,2.661487752439429,91.54545454545455,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-12-09,15,3.890816931271699,272.8666666666667,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-12-16,21,3.5967977462753464,221.57142857142858,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-12-23,18,4.530680544333606,488.55555555555554,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2024-12-30,17,3.4615838271097115,319.52941176470586,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-01-06,21,3.5853968187524763,432.8095238095238,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-01-13,20,4.156012552053325,151.3,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-01-20,21,3.8939729051476784,157.95238095238096,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-01-27,18,4.192670037600898,195.55555555555554,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-02-03,16,4.178250295509337,214.8125,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-02-10,21,3.5981360667361733,132.33333333333334,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-02-17,20,3.6942533061337732,190.95,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-02-24,15,4.178430620289,330.46666666666664,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-03-03,17,4.322793562917994,155.47058823529412,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-03-10,27,2.824298466940649,85.85185185185185,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-03-17,27,3.166438341521624,126.55555555555556,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-03-24,21,3.384397397760467,142.14285714285714,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-03-31,9,4.430537729937118,206.88888888888889,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-04-07,9,4.005219132880313,147.77777777777777,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-04-14,7,5.21469845881207,284.42857142857144,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-04-21,5,2.0316724604023584,14.2,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-04-28,5,5.297603134107359,264.8,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-05-05,9,4.648626788319751,140.44444444444446,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-05-12,17,3.274185761901893,140.47058823529412,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-05-19,16,3.1981919841685027,122.9375,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
opencv/opencv,2025-05-26,9,3.584727406342449,810.4444444444445,0.0,False,,,0,0,0,-999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
